id	type	origin	destination	demand
133	100	9008	9014	24.4974
134	100	9008	9015	39.23720000000001
135	100	9008	9016	172.708
136	100	9008	9017	110.15300000000002
137	100	9008	9019	29.343400000000003
138	100	9008	9020	106.122
139	100	9008	9021	22.7068
140	100	9008	9022	55.6539
141	100	9008	9023	30.427300000000002
142	100	9008	9024	32.7541
143	100	9009	9001	32.023
144	100	9009	9002	14.035100000000002
145	100	9009	9003	10.1465
146	100	9009	9004	76.8258
147	100	9009	9006	26.9988
148	100	9009	9007	25.6736
149	100	9009	9008	45.3054
150	100	9009	9010	400.799
151	100	9009	9011	101.923
152	100	9009	9012	37.4957
153	100	9009	9013	41.1247
154	100	9009	9014	36.7242
155	100	9009	9015	71.9824
156	100	9009	9016	85.99900000000001
157	100	9009	9017	68.6237
158	100	9009	9019	33.942
159	100	9009	9020	39.786300000000004
160	100	9009	9021	22.2625
161	100	9009	9022	63.1801
162	100	9009	9023	30.9796
163	100	9009	9024	29.828
164	100	9010	9001	78.4018
165	100	9010	9002	41.6209
166	100	9010	9003	30.089400000000005
167	100	9010	9004	159.937
168	100	9010	9005	285.256
169	100	9010	9006	53.4242
170	100	9010	9007	48.5243
171	100	9010	9008	77.7101
172	100	9010	9009	492.047
173	100	9010	9011	490.206
174	100	9010	9012	94.194
175	100	9010	9013	106.054
176	100	9010	9014	141.184
177	100	9010	9015	365.613
178	100	9010	9016	167.826
179	100	9010	9017	230.622
180	100	9010	9019	122.84400000000001
181	100	9010	9020	94.8195
182	100	9010	9021	84.4689
183	100	9010	9022	249.47
184	100	9010	9023	113.13100000000001
185	100	9010	9024	88.45430000000003
186	100	9011	9001	44.1089
187	100	9011	9002	25.163
188	100	9011	9003	18.191300000000002
189	100	9011	9004	84.8299
190	100	9011	9006	32.1454
191	100	9011	9007	35.4784
192	100	9011	9008	50.8637
193	100	9011	9009	80.9949
194	100	9011	9010	431.895
195	100	9011	9012	85.9388
196	100	9011	9013	89.81220000000003
197	100	9011	9014	139.147
198	100	9011	9015	86.2411
199	100	9011	9016	119.292
200	100	9011	9017	100.154
201	100	9011	9019	44.66700000000001
202	100	9011	9020	59.7126
203	100	9011	9021	33.6084
204	100	9011	9022	86.32270000000001
205	100	9011	9023	81.6743
206	100	9011	9024	53.4774
207	100	9012	9001	59.8562
208	100	9012	9002	13.715400000000002
209	100	9012	9003	9.91543
210	100	9012	9004	69.1982
211	100	9012	9005	94.001
212	100	9012	9006	20.5338
213	100	9012	9007	16.3506
214	100	9012	9008	29.9265
215	100	9012	9009	32.8008
216	100	9012	9010	85.64000000000003
217	100	9012	9011	83.6496
218	100	9012	9013	229.11600000000004
219	100	9012	9014	33.729
220	100	9012	9015	25.9499
221	100	9012	9016	40.462600000000016
222	100	9012	9017	36.7525
223	100	9012	9018	60.634100000000004
224	100	9012	9019	14.322200000000004
225	100	9012	9020	26.9988
226	100	9012	9021	19.347
227	100	9012	9022	37.5313
228	100	9012	9023	42.42040000000001
229	100	9012	9024	29.1486
230	100	9013	9001	58.2042
231	100	9013	9002	18.313
232	100	9013	9003	13.2391
233	100	9013	9004	67.3878
234	100	9013	9006	23.7604
235	100	9013	9007	20.2984
236	100	9013	9008	36.6654
237	100	9013	9009	36.39560000000001
238	100	9013	9010	98.3951
239	100	9013	9011	89.3491
240	100	9013	9012	248.60399999999998
241	100	9013	9014	42.9233
242	100	9013	9015	38.6727
243	100	9013	9016	53.0282
244	100	9013	9017	50.1519
245	100	9013	9019	22.1756
246	100	9013	9020	41.2495
247	100	9013	9021	33.2073
248	100	9013	9022	60.959100000000014
249	100	9013	9023	75.90190000000003
250	100	9013	9024	38.9194
251	100	9014	9001	20.9356
252	100	9014	9002	16.7461
253	100	9014	9003	12.1064
254	100	9014	9004	33.8408
255	100	9014	9006	14.9771
256	100	9014	9007	21.8407
257	100	9014	9008	32.1154
258	100	9014	9009	31.7754
259	100	9014	9010	131.362
260	100	9014	9011	152.781
261	100	9014	9012	34.3001
262	100	9014	9013	42.2444
263	100	9014	9015	84.1999
264	100	9014	9016	69.1844
265	100	9014	9017	77.8177
266	100	9014	9019	41.3613
267	100	9014	9020	49.4514
268	100	9014	9021	29.5615
269	100	9014	9022	81.4504
270	100	9014	9023	114.22700000000002
271	100	9014	9024	35.58950000000001
272	100	9015	9001	20.2592
273	100	9015	9002	14.9765
274	100	9015	9003	10.8271
275	100	9015	9004	35.0837
276	100	9015	9006	16.8891
277	100	9015	9007	32.3727
278	100	9015	9008	41.885600000000004
279	100	9015	9009	57.24340000000001
280	100	9015	9010	284.824
281	100	9015	9011	87.4094
282	100	9015	9012	24.8236
283	100	9015	9013	32.6623
284	100	9015	9014	73.99150000000002
285	100	9015	9016	107.701
286	100	9015	9017	140.14
287	100	9015	9018	66.2089
288	100	9015	9019	157.779
289	100	9015	9020	86.095
290	100	9015	9021	59.130700000000004
291	100	9015	9022	261.848
292	100	9015	9023	67.91
293	100	9015	9024	31.8285
294	100	9016	9001	33.4916
295	100	9016	9002	27.3086
296	100	9016	9003	19.742500000000003
297	100	9016	9004	51.3552
298	100	9016	9006	59.9735
299	100	9016	9007	203.18000000000004
300	100	9016	9008	190.178
301	100	9016	9009	72.529
302	100	9016	9010	330.469
303	100	9016	9011	119.969
304	100	9016	9012	38.5592
305	100	9016	9013	48.2738
306	100	9016	9014	43.1352
307	100	9016	9015	72.775
308	100	9016	9017	165.171
309	100	9016	9018	120.728
310	100	9016	9019	49.9366
311	100	9016	9020	258.176
312	100	9016	9021	39.5943
313	100	9016	9022	92.8097
314	100	9016	9023	50.45250000000001
315	100	9017	9001	31.373400000000007
316	100	9017	9002	37.0306
317	100	9017	9003	26.7708
318	100	9017	9004	44.27280000000001
319	100	9017	9006	37.0191
320	100	9017	9007	67.7125
321	100	9017	9008	94.926
322	100	9017	9009	56.3004
323	100	9017	9010	214.51099999999997
324	100	9017	9011	94.2161
325	100	9017	9012	38.7726
326	100	9017	9013	53.308900000000015
327	100	9017	9014	79.7416
328	100	9017	9015	142.286
329	100	9017	9016	252.44
330	100	9017	9019	112.16400000000003
331	100	9017	9020	129.799
332	100	9017	9021	52.6843
333	100	9017	9022	148.016
334	100	9017	9023	79.6656
335	100	9017	9024	78.69870000000002
336	100	9018	9001	89.5503
337	100	9018	9009	95.24060000000001
338	100	9018	9012	105.228
339	100	9018	9016	1.2459
340	100	9018	9019	88.597
341	100	9019	9001	10.1236
342	100	9019	9002	8.66008
343	100	9019	9004	16.5484
344	100	9019	9006	11.3946
345	100	9019	9007	23.491
346	100	9019	9008	30.0898
347	100	9019	9009	23.4401
348	100	9019	9010	111.394
349	100	9019	9011	40.5338
350	100	9019	9012	12.4168
351	100	9019	9013	17.2054
352	100	9019	9014	32.8457
353	100	9019	9015	150.897
354	100	9019	9016	101.687
355	100	9019	9017	199.418
356	100	9019	9020	71.6721
357	100	9019	9021	25.1036
358	100	9019	9022	87.1605
359	100	9019	9023	31.409200000000002
360	100	9019	9024	18.4047
361	100	9020	9001	21.4679
362	100	9020	9002	18.297200000000007
363	100	9020	9004	31.1908
364	100	9020	9006	37.5796
365	100	9020	9007	113.63300000000001
366	100	9020	9008	115.498
367	100	9020	9009	29.471300000000003
368	100	9020	9010	126.83400000000002
369	100	9020	9011	55.010000000000005
370	100	9020	9012	23.461
371	100	9020	9013	33.9893
372	100	9020	9014	42.6
373	100	9020	9015	86.4966
374	100	9020	9016	247.878
375	100	9020	9017	148.381
376	100	9020	9019	76.2528
377	100	9020	9021	48.57930000000001
378	100	9020	9022	128.583
379	100	9020	9023	55.47400000000001
380	100	9020	9024	38.8858
381	100	9021	9001	13.8498
382	100	9021	9004	16.9699
383	100	9021	9006	11.968600000000004
384	100	9021	9007	22.7184
385	100	9021	9008	30.7909
386	100	9021	9009	22.8441
387	100	9021	9010	92.631
388	100	9021	9011	38.2221
389	100	9021	9012	23.230700000000002
390	100	9021	9013	36.391
391	100	9021	9014	29.6236
392	100	9021	9015	64.4856
393	100	9021	9016	57.954
394	100	9021	9017	56.5754
395	100	9021	9019	33.5741
396	100	9021	9020	60.515299999999996
397	100	9021	9022	190.264
398	100	9021	9023	54.0115
399	100	9021	9024	23.2665
400	100	9022	9001	26.887800000000002
401	100	9022	9002	24.1046
402	100	9022	9003	17.4261
403	100	9022	9004	41.6804
404	100	9022	9006	28.8727
405	100	9022	9007	56.12720000000001
406	100	9022	9008	74.4201
407	100	9022	9009	54.9042
408	100	9022	9010	230.78
409	100	9022	9011	91.99650000000001
410	100	9022	9012	42.5974
411	100	9022	9013	65.0709
412	100	9022	9014	75.3936
413	100	9022	9015	197.048
414	100	9022	9016	140.038
415	100	9022	9017	140.487
416	100	9022	9019	84.0391
417	100	9022	9020	158.125
418	100	9022	9021	188.657
419	100	9022	9023	161.864
420	100	9022	9024	51.2279
421	100	9023	9001	23.9728
422	100	9023	9003	12.1401
423	100	9023	9004	28.1248
424	100	9023	9006	14.6668
425	100	9023	9007	26.1054
426	100	9023	9008	37.044800000000016
427	100	9023	9009	28.6828
428	100	9023	9010	111.428
429	100	9023	9011	76.8983
430	100	9023	9012	41.8163
431	100	9023	9013	68.7481
432	100	9023	9014	103.583
433	100	9023	9015	74.259
434	100	9023	9016	68.4331
435	100	9023	9017	71.7542
436	100	9023	9018	74.238
437	100	9023	9019	35.9854
438	100	9023	9020	61.8045
439	100	9023	9021	52.14330000000002
440	100	9023	9022	147.944
441	100	9024	9008	76.3229
442	100	9024	9010	157.388
443	100	9024	9012	51.0556
444	100	9024	9013	67.9383
445	100	9024	9015	66.3723
446	100	9024	9021	39.7817
447	100	9024	9022	88.3494
448	100	9024	9023	67.9337
