id	type	origin	destination	demand
164	111	5	17	31.3
165	111	5	18	46.9
166	111	5	19	31.8
167	111	5	20	166.6
168	111	5	21	48.7
169	111	5	22	24.8
170	111	5	23	15.3
171	111	5	24	7.8
172	111	5	25	184.7
173	111	5	26	7.5
174	111	5	27	5.1
175	111	5	28	22.2
176	111	5	29	41.6
177	111	5	30	57.1
178	111	5	31	109.7
179	111	5	32	24.6
180	111	5	33	22.6
181	111	5	34	45.7
182	111	5	35	21.6
183	111	5	36	11.4
184	111	5	37	7.0
185	111	5	38	38.5
186	111	6	1	637.4
187	111	6	2	1089.9
188	111	6	3	381.8
189	111	6	4	812.1
190	111	6	5	338.2
191	111	6	7	477.9
192	111	6	8	1.0
193	111	6	9	73.6
194	111	6	10	54.3
195	111	6	11	1.0
196	111	6	12	32.4
197	111	6	13	35.7
198	111	6	14	1.0
199	111	6	15	179.1
200	111	6	16	11.8
201	111	6	17	79.1
202	111	6	18	131.4
203	111	6	19	62.2
204	111	6	20	366.0
205	111	6	21	96.8
206	111	6	22	88.2
207	111	6	23	27.3
208	111	6	24	18.5
209	111	6	25	491.4
210	111	6	26	21.1
211	111	6	27	14.2
212	111	6	28	56.2
213	111	6	29	101.6
214	111	6	30	108.6
215	111	6	31	281.4
216	111	6	32	82.6
217	111	6	33	72.6
218	111	6	34	88.6
219	111	6	35	67.7
220	111	6	36	47.3
221	111	6	37	13.9
222	111	6	38	132.7
223	111	7	1	682.3
224	111	7	2	1191.8
225	111	7	3	431.1
226	111	7	4	883.4
227	111	7	5	379.6
228	111	7	6	646.4
229	111	7	8	1.0
230	111	7	9	63.3
231	111	7	10	74.6
232	111	7	11	1.0
233	111	7	12	35.8
234	111	7	13	33.9
235	111	7	14	1.0
236	111	7	15	172.3
237	111	7	16	12.7
238	111	7	17	72.4
239	111	7	18	111.0
240	111	7	19	69.6
241	111	7	20	352.2
242	111	7	21	107.4
243	111	7	22	93.1
244	111	7	23	25.8
245	111	7	24	26.8
246	111	7	25	478.0
247	111	7	26	29.3
248	111	7	27	16.0
249	111	7	28	61.6
250	111	7	29	101.9
251	111	7	30	139.8
252	111	7	31	295.2
253	111	7	32	86.4
254	111	7	33	73.4
255	111	7	34	92.4
256	111	7	35	72.4
257	111	7	36	55.6
258	111	7	37	9.7
259	111	7	38	156.9
260	111	8	1	44.3
261	111	8	2	95.3
262	111	8	3	1.3
263	111	8	4	28.1
264	111	8	5	26.6
265	111	8	6	33.8
266	111	8	7	35.8
267	111	8	9	13.8
268	111	8	10	1.5
269	111	8	11	1.0
270	111	8	12	1.5
271	111	8	13	7.0
272	111	8	14	1.0
273	111	8	15	49.8
274	111	8	16	2.0
275	111	8	17	23.0
276	111	8	18	31.5
277	111	8	19	14.4
278	111	8	20	63.1
279	111	8	21	12.8
280	111	8	22	7.8
281	111	8	23	1.0
282	111	8	24	1.8
283	111	8	25	45.8
284	111	8	26	1.3
285	111	8	27	1.6
286	111	8	28	6.9
287	111	8	29	17.4
288	111	8	30	17.1
289	111	8	31	51.6
290	111	8	32	7.4
291	111	8	33	19.3
292	111	8	34	5.1
293	111	8	35	6.3
294	111	8	36	1.3
295	111	8	37	1.0
296	111	8	38	41.8
297	111	9	1	198.6
298	111	9	2	293.5
299	111	9	3	132.6
300	111	9	4	201.4
301	111	9	5	75.9
302	111	9	6	157.6
303	111	9	7	99.3
304	111	9	8	1.0
305	111	9	10	49.8
306	111	9	11	1.0
307	111	9	12	7.8
308	111	9	13	3.1
309	111	9	14	1.0
310	111	9	15	1.0
311	111	9	16	3.8
312	111	9	17	21.6
313	111	9	18	38.8
314	111	9	19	17.3
315	111	9	20	97.1
316	111	9	21	58.4
317	111	9	22	51.4
318	111	9	23	26.3
319	111	9	24	21.1
320	111	9	25	236.4
321	111	9	26	26.3
322	111	9	27	7.6
323	111	9	28	23.8
324	111	9	29	42.6
325	111	9	30	63.0
326	111	9	31	59.1
327	111	9	32	43.8
328	111	9	33	8.5
329	111	9	34	41.4
330	111	9	35	31.3
331	111	9	36	43.1
332	111	9	37	7.1
333	111	9	38	44.1
334	111	10	1	12.3
335	111	10	2	21.1
336	111	10	3	9.5
337	111	10	4	13.1
338	111	10	5	5.8
339	111	10	6	11.1
340	111	10	7	5.8
341	111	10	8	1.0
342	111	10	9	1.0
343	111	10	11	1.0
344	111	10	12	1.8
345	111	10	13	1.0
346	111	10	14	1.0
347	111	10	15	1.0
348	111	10	16	1.0
349	111	10	17	1.0
350	111	10	18	2.5
351	111	10	19	1.8
352	111	10	20	1.0
353	111	10	21	4.6
354	111	10	22	3.0
355	111	10	23	1.0
356	111	10	24	2.0
357	111	10	25	12.5
358	111	10	26	2.3
359	111	10	27	1.8
360	111	10	28	2.8
361	111	10	29	2.0
362	111	10	30	4.0
363	111	10	31	3.3
364	111	10	32	3.3
365	111	10	33	1.0
366	111	10	34	2.0
367	111	10	35	2.5
368	111	10	36	2.3
369	111	10	37	1.3
370	111	10	38	3.8
371	111	11	1	35.8
372	111	11	2	58.8
373	111	11	3	22.8
374	111	11	4	45.8
375	111	11	5	12.0
376	111	11	6	14.8
377	111	11	7	21.1
378	111	11	8	1.0
379	111	11	9	1.0
380	111	11	10	17.8
381	111	11	12	2.0
382	111	11	13	5.5
383	111	11	14	1.0
384	111	11	15	12.0
385	111	11	16	1.0
386	111	11	17	11.0
387	111	11	18	1.0
388	111	11	19	9.0
389	111	11	20	25.3
390	111	11	21	8.5
391	111	11	22	4.0
392	111	11	23	1.0
393	111	11	24	4.8
394	111	11	25	51.5
395	111	11	26	8.8
396	111	11	27	1.8
397	111	11	28	11.8
398	111	11	29	18.0
399	111	11	30	11.8
400	111	11	31	25.1
401	111	11	32	5.5
402	111	11	33	1.0
403	111	11	34	16.3
404	111	11	35	3.3
405	111	11	36	4.6
406	111	11	37	1.5
407	111	11	38	7.8
408	111	12	1	35.2
409	111	12	2	61.4
410	111	12	3	19.8
411	111	12	4	44.7
412	111	12	5	15.9
413	111	12	6	23.2
414	111	12	7	17.3
415	111	12	8	1.0
416	111	12	9	2.6
417	111	12	10	7.1
418	111	12	11	1.0
419	111	12	13	5.3
420	111	12	14	1.0
421	111	12	15	17.1
422	111	12	16	1.8
423	111	12	17	7.1
424	111	12	18	12.8
425	111	12	19	6.9
426	111	12	20	32.0
427	111	12	21	11.4
428	111	12	22	5.7
429	111	12	23	1.0
430	111	12	24	1.5
431	111	12	25	59.2
432	111	12	26	3.3
433	111	12	27	1.8
434	111	12	28	8.0
435	111	12	29	12.3
436	111	12	30	11.1
437	111	12	31	21.1
438	111	12	32	5.0
439	111	12	33	6.3
440	111	12	34	8.1
441	111	12	35	5.1
442	111	12	36	1.5
443	111	12	37	1.3
444	111	12	38	11.3
445	111	13	1	1.0
446	111	13	2	1.0
447	111	13	3	1.0
448	111	13	4	1.0
449	111	13	5	1.0
450	111	13	6	1.0
451	111	13	7	1.0
452	111	13	8	1.0
453	111	13	9	1.0
454	111	13	10	1.0
455	111	13	11	1.0
456	111	13	12	1.0
457	111	13	14	1.0
458	111	13	15	1.0
459	111	13	16	1.0
460	111	13	17	1.0
461	111	13	18	1.0
462	111	13	19	1.0
463	111	13	20	1.0
464	111	13	21	1.0
465	111	13	22	1.0
466	111	13	23	1.0
467	111	13	24	1.0
468	111	13	25	1.0
469	111	13	26	1.0
470	111	13	27	1.0
471	111	13	28	1.0
472	111	13	29	1.0
473	111	13	30	1.0
474	111	13	31	1.0
475	111	13	32	1.0
476	111	13	33	1.0
477	111	13	34	1.0
478	111	13	35	1.0
479	111	13	36	1.0
480	111	13	37	1.0
481	111	13	38	1.0
482	111	14	1	9.8
483	111	14	2	16.8
484	111	14	3	9.0
485	111	14	4	14.3
486	111	14	5	4.5
487	111	14	6	5.8
488	111	14	7	4.3
489	111	14	8	1.0
490	111	14	9	1.0
491	111	14	10	1.5
492	111	14	11	1.0
493	111	14	12	1.5
494	111	14	13	1.0
495	111	14	15	1.0
496	111	14	16	1.5
497	111	14	17	1.0
498	111	14	18	1.0
499	111	14	19	1.3
500	111	14	20	1.0
501	111	14	21	3.3
502	111	14	22	1.5
503	111	14	23	1.0
504	111	14	24	2.8
505	111	14	25	11.3
506	111	14	26	2.5
507	111	14	27	1.5
508	111	14	28	2.0
509	111	14	29	1.0
510	111	14	30	4.5
511	111	14	31	3.5
512	111	14	32	2.0
513	111	14	33	1.0
514	111	14	34	1.8
515	111	14	35	1.3
516	111	14	36	1.8
517	111	14	37	1.3
518	111	14	38	2.8
519	111	15	1	33.8
520	111	15	2	61.8
521	111	15	3	33.3
522	111	15	4	51.5
523	111	15	5	16.8
524	111	15	6	21.8
525	111	15	7	14.3
526	111	15	8	1.0
527	111	15	9	1.0
528	111	15	10	7.3
529	111	15	11	1.0
530	111	15	12	2.8
531	111	15	13	1.3
532	111	15	14	1.0
533	111	15	16	1.8
534	111	15	17	1.0
535	111	15	18	1.0
536	111	15	19	5.0
537	111	15	20	1.0
538	111	15	21	11.5
539	111	15	22	7.3
540	111	15	23	1.0
541	111	15	24	9.5
542	111	15	25	35.0
543	111	15	26	7.8
544	111	15	27	2.3
545	111	15	28	6.3
546	111	15	29	4.0
547	111	15	30	15.5
548	111	15	31	12.0
549	111	15	32	5.8
550	111	15	33	1.0
551	111	15	34	7.0
552	111	15	35	4.8
553	111	15	36	5.0
554	111	15	37	1.5
555	111	15	38	11.3
556	111	16	1	17.4
557	111	16	2	29.2
558	111	16	3	11.6
559	111	16	4	22.6
560	111	16	5	11.3
561	111	16	6	11.1
562	111	16	7	8.0
563	111	16	8	1.0
564	111	16	9	1.3
565	111	16	10	1.0
566	111	16	11	1.0
567	111	16	12	1.0
568	111	16	13	1.6
569	111	16	14	1.0
570	111	16	15	12.8
571	111	16	17	6.0
572	111	16	18	6.8
573	111	16	19	4.6
574	111	16	20	13.6
575	111	16	21	5.3
576	111	16	22	4.7
577	111	16	23	1.0
578	111	16	24	1.0
579	111	16	25	24.2
580	111	16	26	1.3
581	111	16	27	1.0
582	111	16	28	5.2
583	111	16	29	5.2
584	111	16	30	5.3
585	111	16	31	11.3
586	111	16	32	3.0
587	111	16	33	3.1
588	111	16	34	4.7
589	111	16	35	3.1
590	111	16	36	1.3
591	111	16	37	1.0
592	111	16	38	4.4
593	111	17	1	55.3
594	111	17	2	88.3
595	111	17	3	58.0
596	111	17	4	86.0
597	111	17	5	31.1
598	111	17	6	33.8
599	111	17	7	21.5
600	111	17	8	1.0
601	111	17	9	1.0
602	111	17	10	7.3
603	111	17	11	1.0
604	111	17	12	3.6
605	111	17	13	1.8
606	111	17	14	1.0
607	111	17	15	1.0
608	111	17	16	1.6
609	111	17	18	5.8
610	111	17	19	9.1
611	111	17	20	24.8
612	111	17	21	15.3
613	111	17	22	11.3
614	111	17	23	1.0
615	111	17	24	8.8
616	111	17	25	56.5
617	111	17	26	8.0
618	111	17	27	3.0
619	111	17	28	9.0
620	111	17	29	7.1
621	111	17	30	21.0
622	111	17	31	16.8
623	111	17	32	9.8
624	111	17	33	3.5
625	111	17	34	11.1
626	111	17	35	8.0
627	111	17	36	12.0
628	111	17	37	1.5
629	111	17	38	11.6
630	111	18	1	181.1
631	111	18	2	311.6
632	111	18	3	201.8
633	111	18	4	334.7
634	111	18	5	136.8
635	111	18	6	135.4
636	111	18	7	109.2
637	111	18	8	1.0
638	111	18	9	11.8
639	111	18	10	39.6
640	111	18	11	1.0
641	111	18	12	15.3
642	111	18	13	11.1
643	111	18	14	1.0
644	111	18	15	49.3
645	111	18	16	9.6
646	111	18	17	11.5
647	111	18	19	54.4
648	111	18	20	204.1
649	111	18	21	68.7
650	111	18	22	41.4
651	111	18	23	1.3
652	111	18	24	29.3
653	111	18	25	214.4
654	111	18	26	33.3
655	111	18	27	13.3
656	111	18	28	41.8
657	111	18	29	41.6
658	111	18	30	152.3
659	111	18	31	131.4
660	111	18	32	41.2
661	111	18	33	19.1
662	111	18	34	71.4
663	111	18	35	33.8
664	111	18	36	41.8
665	111	18	37	4.8
666	111	18	38	67.6
667	111	19	1	58.1
668	111	19	2	96.8
669	111	19	3	44.8
670	111	19	4	97.2
671	111	19	5	39.7
672	111	19	6	47.3
673	111	19	7	36.9
674	111	19	8	1.0
675	111	19	9	16.1
676	111	19	10	11.1
677	111	19	11	1.0
678	111	19	12	3.8
679	111	19	13	7.1
680	111	19	14	1.0
681	111	19	15	34.8
682	111	19	16	2.6
683	111	19	17	21.3
684	111	19	18	36.4
685	111	19	20	97.6
686	111	19	21	26.4
687	111	19	22	14.7
688	111	19	23	12.0
689	111	19	24	3.8
690	111	19	25	101.2
691	111	19	26	3.5
692	111	19	27	4.5
693	111	19	28	11.3
694	111	19	29	21.2
695	111	19	30	31.8
696	111	19	31	42.7
697	111	19	32	13.2
698	111	19	33	12.5
699	111	19	34	27.7
700	111	19	35	15.4
701	111	19	36	8.8
702	111	19	37	5.6
703	111	19	38	27.1
704	111	20	1	25.5
705	111	20	2	57.8
706	111	20	3	1.0
707	111	20	4	31.1
708	111	20	5	25.3
709	111	20	6	18.1
710	111	20	7	25.3
711	111	20	8	1.0
712	111	20	9	7.1
713	111	20	10	2.5
714	111	20	11	1.0
715	111	20	12	1.5
716	111	20	13	4.6
717	111	20	14	1.0
718	111	20	15	32.8
719	111	20	16	2.3
720	111	20	17	7.0
721	111	20	18	13.5
722	111	20	19	15.3
723	111	20	21	14.3
724	111	20	22	6.1
725	111	20	23	1.0
726	111	20	24	1.8
727	111	20	25	24.3
728	111	20	26	1.0
729	111	20	27	1.3
730	111	20	28	5.3
731	111	20	29	12.8
732	111	20	30	39.6
733	111	20	31	53.8
734	111	20	32	4.8
735	111	20	33	12.8
736	111	20	34	9.6
737	111	20	35	6.1
738	111	20	36	1.0
739	111	20	37	1.0
740	111	20	38	33.3
741	111	21	1	141.9
742	111	21	2	261.1
743	111	21	3	71.5
744	111	21	4	173.8
745	111	21	5	103.4
746	111	21	6	136.0
747	111	21	7	137.5
748	111	21	8	1.0
749	111	21	9	42.3
750	111	21	10	32.3
751	111	21	11	1.0
752	111	21	12	11.3
753	111	21	13	21.9
754	111	21	14	1.0
755	111	21	15	109.6
756	111	21	16	7.4
757	111	21	17	44.3
758	111	21	18	93.9
759	111	21	19	51.7
760	111	21	20	311.2
761	111	21	22	46.6
762	111	21	23	1.3
763	111	21	24	12.9
764	111	21	25	211.6
765	111	21	26	11.8
766	111	21	27	7.4
767	111	21	28	33.3
768	111	21	29	61.9
769	111	21	30	81.8
770	111	21	31	136.5
771	111	21	32	29.9
772	111	21	33	32.9
773	111	21	34	69.8
774	111	21	35	36.7
775	111	21	36	18.8
776	111	21	37	3.1
777	111	21	38	91.4
778	111	22	1	86.0
779	111	22	2	151.8
780	111	22	3	53.6
781	111	22	4	112.8
782	111	22	5	64.1
783	111	22	6	89.4
784	111	22	7	74.9
785	111	22	8	1.0
786	111	22	9	21.5
787	111	22	10	18.6
788	111	22	11	1.0
789	111	22	12	6.4
790	111	22	13	11.1
791	111	22	14	1.0
792	111	22	15	52.3
793	111	22	16	4.3
794	111	22	17	21.3
795	111	22	18	32.9
796	111	22	19	27.3
797	111	22	20	124.5
798	111	22	21	45.6
799	111	22	23	11.1
800	111	22	24	7.5
801	111	22	25	136.4
802	111	22	26	8.0
803	111	22	27	5.1
804	111	22	28	18.7
805	111	22	29	31.9
806	111	22	30	39.0
807	111	22	31	89.6
808	111	22	32	19.6
809	111	22	33	17.8
810	111	22	34	36.1
811	111	22	35	25.2
812	111	22	36	17.6
813	111	22	37	5.6
814	111	22	38	53.8
815	111	23	1	119.2
816	111	23	2	197.1
817	111	23	3	56.9
818	111	23	4	116.0
819	111	23	5	53.2
820	111	23	6	109.6
821	111	23	7	66.7
822	111	23	8	1.0
823	111	23	9	11.8
824	111	23	10	11.6
825	111	23	11	1.0
826	111	23	12	4.1
827	111	23	13	7.4
828	111	23	14	1.0
829	111	23	15	41.9
830	111	23	16	3.1
831	111	23	17	9.8
832	111	23	18	47.8
833	111	23	19	17.4
834	111	23	20	82.1
835	111	23	21	51.7
836	111	23	22	37.6
837	111	23	24	6.3
838	111	23	25	157.2
839	111	23	26	6.0
840	111	23	27	4.4
841	111	23	28	12.9
842	111	23	29	22.5
843	111	23	30	47.8
844	111	23	31	59.7
845	111	23	32	21.9
846	111	23	33	18.1
847	111	23	34	23.4
848	111	23	35	21.9
849	111	23	36	11.3
850	111	23	37	5.8
851	111	23	38	55.3
852	111	24	1	29.8
853	111	24	2	51.3
854	111	24	3	29.8
855	111	24	4	44.3
856	111	24	5	13.6
857	111	24	6	18.5
858	111	24	7	12.3
859	111	24	8	1.0
860	111	24	9	1.0
861	111	24	10	9.8
862	111	24	11	1.0
863	111	24	12	4.1
864	111	24	13	1.8
865	111	24	14	1.0
866	111	24	15	1.0
867	111	24	16	1.0
868	111	24	17	1.0
869	111	24	18	1.5
870	111	24	19	4.3
871	111	24	20	4.0
872	111	24	21	8.6
873	111	24	22	5.8
874	111	24	23	1.0
875	111	24	25	39.5
876	111	24	26	11.5
877	111	24	27	3.5
878	111	24	28	5.3
879	111	24	29	4.1
880	111	24	30	15.5
881	111	24	31	12.1
882	111	24	32	9.1
883	111	24	33	1.0
884	111	24	34	6.8
885	111	24	35	4.6
886	111	24	36	6.8
887	111	24	37	1.8
888	111	24	38	6.8
889	111	25	1	796.8
890	111	25	2	1232.3
891	111	25	3	819.0
892	111	25	4	1232.4
893	111	25	5	333.6
894	111	25	6	517.8
895	111	25	7	283.8
896	111	25	8	1.0
897	111	25	9	1.0
898	111	25	10	91.8
899	111	25	11	1.0
900	111	25	12	54.3
901	111	25	13	37.5
902	111	25	14	1.0
903	111	25	15	359.8
904	111	25	16	18.3
905	111	25	17	1.5
906	111	25	18	131.3
907	111	25	19	82.3
908	111	25	20	292.6
909	111	25	21	229.1
910	111	25	22	163.3
911	111	25	23	31.5
912	111	25	24	123.5
913	111	25	26	154.5
914	111	25	27	48.9
915	111	25	28	171.8
916	111	25	29	117.5
917	111	25	30	195.3
918	111	25	31	211.1
919	111	25	32	191.6
920	111	25	33	49.3
921	111	25	34	142.4
922	111	25	35	111.6
923	111	25	36	159.8
924	111	25	37	26.1
925	111	25	38	137.8
926	111	26	1	244.6
927	111	26	2	383.6
928	111	26	3	241.8
929	111	26	4	372.0
930	111	26	5	101.9
931	111	26	6	155.7
932	111	26	7	92.4
933	111	26	8	1.0
934	111	26	9	2.1
935	111	26	10	38.4
936	111	26	11	1.0
937	111	26	12	19.6
938	111	26	13	15.4
939	111	26	14	1.0
940	111	26	15	18.6
941	111	26	16	5.6
942	111	26	17	6.6
943	111	26	18	41.6
944	111	26	19	29.1
945	111	26	20	122.3
946	111	26	21	66.0
947	111	26	22	47.6
948	111	26	23	4.3
949	111	26	24	31.6
950	111	26	25	419.6
951	111	26	27	13.1
952	111	26	28	55.4
953	111	26	29	49.8
954	111	26	30	58.6
955	111	26	31	61.2
956	111	26	32	59.0
957	111	26	33	28.3
958	111	26	34	47.4
959	111	26	35	34.6
960	111	26	36	51.6
961	111	26	37	6.8
962	111	26	38	45.8
963	111	27	1	39.3
964	111	27	2	64.1
965	111	27	3	33.8
966	111	27	4	54.9
967	111	27	5	22.8
968	111	27	6	33.4
969	111	27	7	22.2
970	111	27	8	1.0
971	111	27	9	1.0
972	111	27	10	7.0
973	111	27	11	1.0
974	111	27	12	3.3
975	111	27	13	2.5
976	111	27	14	1.0
977	111	27	15	8.8
978	111	27	16	1.0
979	111	27	17	3.6
980	111	27	18	11.5
981	111	27	19	5.8
982	111	27	20	14.9
983	111	27	21	12.3
984	111	27	22	7.9
985	111	27	23	1.0
986	111	27	24	6.5
987	111	27	25	67.0
988	111	27	26	7.8
989	111	27	28	9.1
990	111	27	29	8.6
991	111	27	30	18.8
992	111	27	31	22.1
993	111	27	32	11.3
994	111	27	33	4.6
995	111	27	34	11.2
996	111	27	35	7.6
997	111	27	36	7.8
998	111	27	37	1.3
999	111	27	38	9.9
1000	111	28	1	135.4
1001	111	28	2	238.8
1002	111	28	3	89.3
1003	111	28	4	179.4
1004	111	28	5	78.1
1005	111	28	6	116.3
1006	111	28	7	86.7
1007	111	28	8	1.0
1008	111	28	9	24.1
1009	111	28	10	26.6
1010	111	28	11	1.0
1011	111	28	12	9.8
1012	111	28	13	15.1
1013	111	28	14	1.0
1014	111	28	15	75.8
1015	111	28	16	6.3
1016	111	28	17	34.3
1017	111	28	18	43.3
1018	111	28	19	24.1
1019	111	28	20	102.5
1020	111	28	21	38.6
1021	111	28	22	25.1
1022	111	28	23	19.8
1023	111	28	24	14.1
1024	111	28	25	257.4
1025	111	28	26	16.1
1026	111	28	27	7.6
1027	111	28	29	51.4
1028	111	28	30	59.3
1029	111	28	31	116.1
1030	111	28	32	34.3
1031	111	28	33	26.6
1032	111	28	34	41.0
1033	111	28	35	25.4
1034	111	28	36	17.6
1035	111	28	37	1.8
1036	111	28	38	42.1
1037	111	29	1	91.6
1038	111	29	2	132.6
1039	111	29	3	55.0
1040	111	29	4	95.1
1041	111	29	5	36.3
1042	111	29	6	88.3
1043	111	29	7	41.6
1044	111	29	8	1.0
1045	111	29	9	6.1
1046	111	29	10	2.0
1047	111	29	11	1.0
1048	111	29	12	3.5
1049	111	29	13	7.6
1050	111	29	14	1.0
1051	111	29	15	21.5
1052	111	29	16	1.8
1053	111	29	17	5.8
1054	111	29	18	46.9
1055	111	29	19	8.3
1056	111	29	20	52.1
1057	111	29	21	27.4
1058	111	29	22	28.2
1059	111	29	23	19.3
1060	111	29	24	1.0
1061	111	29	25	191.9
1062	111	29	26	2.0
1063	111	29	27	3.8
1064	111	29	28	11.6
1065	111	29	30	17.3
1066	111	29	31	34.1
1067	111	29	32	24.4
1068	111	29	33	21.5
1069	111	29	34	11.9
1070	111	29	35	15.6
1071	111	29	36	11.3
1072	111	29	37	7.8
1073	111	29	38	16.6
1074	111	30	1	143.3
1075	111	30	2	314.5
1076	111	30	3	89.1
1077	111	30	4	219.3
1078	111	30	5	131.1
1079	111	30	6	105.9
1080	111	30	7	106.3
1081	111	30	8	1.0
1082	111	30	9	21.6
1083	111	30	10	59.3
1084	111	30	11	1.0
1085	111	30	12	11.6
1086	111	30	13	14.1
1087	111	30	14	1.0
1088	111	30	15	195.8
1089	111	30	16	9.9
1090	111	30	17	67.8
1091	111	30	18	51.0
1092	111	30	19	56.4
1093	111	30	20	259.5
1094	111	30	21	76.6
1095	111	30	22	39.4
1096	111	30	23	1.3
1097	111	30	24	27.6
1098	111	30	25	233.6
1099	111	30	26	19.8
1100	111	30	27	9.4
1101	111	30	28	41.8
1102	111	30	29	48.6
1103	111	30	31	246.4
1104	111	30	32	36.6
1105	111	30	33	37.8
1106	111	30	34	75.9
1107	111	30	35	34.9
1108	111	30	36	15.8
1109	111	30	37	2.4
1110	111	30	38	128.1
1111	111	31	1	248.7
1112	111	31	2	416.3
1113	111	31	3	178.1
1114	111	31	4	332.5
1115	111	31	5	135.6
1116	111	31	6	203.3
1117	111	31	7	148.4
1118	111	31	8	1.0
1119	111	31	9	35.4
1120	111	31	10	51.1
1121	111	31	11	1.0
1122	111	31	12	16.6
1123	111	31	13	23.9
1124	111	31	14	1.0
1125	111	31	15	111.9
1126	111	31	16	9.4
1127	111	31	17	47.1
1128	111	31	18	91.4
1129	111	31	19	51.1
1130	111	31	20	261.4
1131	111	31	21	93.1
1132	111	31	22	65.7
1133	111	31	23	13.3
1134	111	31	24	25.9
1135	111	31	25	408.6
1136	111	31	26	29.8
1137	111	31	27	13.4
1138	111	31	28	55.6
1139	111	31	29	74.2
1140	111	31	30	119.3
1141	111	31	32	64.2
1142	111	31	33	39.8
1143	111	31	34	82.9
1144	111	31	35	52.8
1145	111	31	36	38.5
1146	111	31	37	9.4
1147	111	31	38	87.1
1148	111	32	1	141.2
1149	111	32	2	241.5
1150	111	32	3	102.1
